No,Sample,GH,Aver_Z,AverW_Z,Max_Z,Min_Z,Std0_Z,Std1_Z,Std0W_Z,Std1W_Z,Aver_Eg,AverW_Eg,Max_Eg,Min_Eg,Std0_Eg,Std1_Eg,Std0W_Eg,Std1W_Eg,Aver_Ip1,AverW_Ip1,Max_Ip1,Min_Ip1,Std0_Ip1,Std1_Ip1,Std0W_Ip1,Std1W_Ip1,Aver_Ip2,AverW_Ip2,Max_Ip2,Min_Ip2,Std0_Ip2,Std1_Ip2,Std0W_Ip2,Std1W_Ip2,Aver_Ea,AverW_Ea,Max_Ea,Min_Ea,Std0_Ea,Std1_Ea,Std0W_Ea,Std1W_Ea,Aver_Homo,AverW_Homo,Max_Homo,Min_Homo,Std0_Homo,Std1_Homo,Std0W_Homo,Std1W_Homo,Aver_Lumo,AverW_Lumo,Max_Lumo,Min_Lumo,Std0_Lumo,Std1_Lumo,Std0W_Lumo,Std1W_Lumo,Aver_Ros,AverW_Ros,Max_Ros,Min_Ros,Std0_Ros,Std1_Ros,Std0W_Ros,Std1W_Ros,Aver_Rop,AverW_Rop,Max_Rop,Min_Rop,Std0_Rop,Std1_Rop,Std0W_Rop,Std1W_Rop,Aver_Rod,AverW_Rod,Max_Rod,Min_Rod,Std0_Rod,Std1_Rod,Std0W_Rod,Std1W_Rod,Aver_Ra,AverW_Ra,Max_Ra,Min_Ra,Std0_Ra,Std1_Ra,Std0W_Ra,Std1W_Ra,Aver_Rv,AverW_Rv,Max_Rv,Min_Rv,Std0_Rv,Std1_Rv,Std0W_Rv,Std1W_Rv,Aver_Rc,AverW_Rc,Max_Rc,Min_Rc,Std0_Rc,Std1_Rc,Std0W_Rc,Std1W_Rc,Aver_Vl,AverW_Vl,Max_Vl,Min_Vl,Std0_Vl,Std1_Vl,Std0W_Vl,Std1W_Vl,Aver_Pc,AverW_Pc,Max_Pc,Min_Pc,Std0_Pc,Std1_Pc,Std0W_Pc,Std1W_Pc,Aver_Pc18,AverW_Pc18,Max_Pc18,Min_Pc18,Std0_Pc18,Std1_Pc18,Std0W_Pc18,Std1W_Pc18,Aver_Pr,AverW_Pr,Max_Pr,Min_Pr,Std0_Pr,Std1_Pr,Std0W_Pr,Std1W_Pr,Aver_Uo,AverW_Uo,Max_Uo,Min_Uo,Std0_Uo,Std1_Uo,Std0W_Uo,Std1W_Uo,Aver_Plz,AverW_Plz,Max_Plz,Min_Plz,Std0_Plz,Std1_Plz,Std0W_Plz,Std1W_Plz,Aver_M,AverW_M,Max_M,Min_M,Std0_M,Std1_M,Std0W_M,Std1W_M,Aver_Mel,AverW_Mel,Max_Mel,Min_Mel,Std0_Mel,Std1_Mel,Std0W_Mel,Std1W_Mel,Aver_Boi,AverW_Boi,Max_Boi,Min_Boi,Std0_Boi,Std1_Boi,Std0W_Boi,Std1W_Boi,Aver_de,AverW_de,Max_de,Min_de,Std0_de,Std1_de,Std0W_de,Std1W_de
80,Nb_Si_As,0.67552724,29.33333333,28.71428571,41,14,11.32352517,13.86842938,11.34043395,13.88913832,1.893333333,2.017142857,2.18,1.6,0.236830929,0.290057466,0.267240878,0.327301895,795.2,859.0142857,947,652.1,120.5494919,147.642372,136.398105,167.0528796,1585.033333,1675.171429,1798,1380,170.7399647,209.1128961,193.0725557,236.4646224,-1.088133333,-1.268314286,-0.8063,-1.6025,0.364268604,0.446136104,0.406394871,0.497730034,-4.631966667,-4.795142857,-4.0809,-5.1964,0.45549904,0.557870113,0.483844856,0.592586506,2.405033333,3.364614286,4.1976,-0.7269,2.222326463,2.721782938,2.420646714,2.964674648,1.125866667,0.984514286,1.5752,0.8558,0.319881742,0.391773523,0.349721067,0.428319083,1.308133333,1.173857143,1.7332,1.0507,0.30279505,0.370846684,0.331232452,0.405675247,0.729033333,0.5866,1.1619,0.2524,0.372589321,0.45632686,0.39888602,0.488533607,1.223333333,1.192857143,1.37,1.11,0.108730043,0.133166562,0.112920416,0.138298701,0.988,1.036657143,1.1405,0.7728,0.156523246,0.191701043,0.163911696,0.20075001,1.313333333,1.231428571,1.64,1.11,0.233285709,0.285715476,0.247246056,0.302813339,8,10.42857143,15,4,4.966554809,6.08276253,5.528528362,6.771036758,4.666666667,4.714285714,5,4,0.471404521,0.577350269,0.473803541,0.580288457,11.33333333,13.28571429,15,5,4.496912521,5.507570547,4.902449756,6.004250195,4,3.857142857,5,3,0.816496581,1,0.828899771,1.015190743,4.666666667,3.857142857,7,3,1.699673171,2.081665999,1.882609276,2.305716056,57.70333333,42.83142857,106,29.8,34.28824904,41.99435716,37.37455784,45.77429803,65.30432167,64.10896429,92.90637,28.085,27.32302401,33.46373353,27.34915941,33.49574273,1841.383333,1496.085714,2750,1087.15,687.5769973,842.1064011,769.410536,942.331608,3147.383333,2234.514286,5017,887.15,1708.479107,2092.451025,1937.067567,2372.413568,5.542,5.162285714,8.57,2.329,2.551233558,3.124610216,2.579336272,3.159028871
12,Fe_Ge_P,0.29680433,24.33333333,21.42857143,32,15,7.039570694,8.621678104,7.615326472,9.326832041,2.01,2.087142857,2.19,1.83,0.146969385,0.18,0.165985001,0.203289278,845.4333333,904.8142857,1011.8,762,117.6391753,144.0779766,131.7766029,161.3927185,1668.8,1752.128571,1907,1537.5,168.7271367,206.6476954,188.182086,230.4750447,-1.250266667,-1.321728571,-0.7121,-1.5964,0.385706472,0.472392023,0.39227068,0.480431503,-4.6082,-4.891314286,-3.8948,-5.5066,0.670891725,0.821671199,0.728182261,0.89183749,2.364033333,3.299714286,4.1941,-0.5256,2.06734986,2.531976138,2.269236499,2.779235764,1.030833333,0.930757143,1.3369,0.8336,0.219410184,0.268721498,0.241155702,0.29535421,1.283466667,1.133728571,1.7071,0.9712,0.31057914,0.380380209,0.344791095,0.422281126,0.688666667,0.9406,1.4172,0.2666,0.517308066,0.633570401,0.575393813,0.704710621,1.176666667,1.132857143,1.25,1.06,0.083399973,0.10214369,0.094206316,0.115378702,0.841833333,0.944457143,1.1721,0.3822,0.33519875,0.41053295,0.350556484,0.429342256,1.196666667,1.142857143,1.32,1.07,0.102089286,0.125033329,0.115402284,0.141338355,9,8,14,5,3.741657387,4.582575695,3.872983346,4.74341649,5.666666667,5.142857143,8,4,1.699673171,2.081665999,1.778557085,2.178278669,12.33333333,13.71428571,15,8,3.091206165,3.785938897,3.385643961,4.146550078,3.666666667,3.428571429,4,3,0.471404521,0.577350269,0.528120786,0.646813224,3.666666667,3.428571429,4,3,0.471404521,0.577350269,0.528120786,0.646813224,40.78666667,33.79714286,58,24.93,13.53481026,16.57668946,15.23300798,18.65654839,53.14958733,46.42857829,72.63,30.973762,17.11255832,20.95851803,18.38509219,22.51704737,1295.183333,1098.057143,1811,863.15,391.4670193,479.4472242,438.298029,536.8032631,2264.383333,1651.228571,3134,553.15,1210.078686,1482.037665,1356.557846,1661.437265,5.006666667,3.687428571,7.874,1.823,2.480416676,3.037877603,2.809422724,3.440826073
8,Tc_Sn_P,0.29807728,36,29,50,15,15.1217283,18.52025918,16.663333,20.40833163,2.016666667,2.082857143,2.19,1.9,0.124988888,0.1530795,0.141433381,0.173219808,807.4666667,880.9142857,1011.8,702,144.5106071,176.9886249,162.1044981,198.5366527,1596.266667,1703.085714,1907,1411.8,221.0025842,270.6717816,245.4637471,300.6304654,-1.2776,-1.351114286,-0.8358,-1.5964,0.322464303,0.394936501,0.330737928,0.405069581,-4.3865,-4.767528571,-3.6934,-5.5066,0.799445771,0.979117107,0.885605054,1.084640248,2.526733333,3.2942,4.1941,0.4892,1.535000222,1.87998365,1.716167465,2.101867301,1.138333333,0.9974,1.5154,0.8336,0.283003997,0.346607694,0.316154182,0.387208213,1.309366667,1.171014286,1.6015,0.9712,0.259369522,0.317661492,0.293962464,0.36002902,0.857333333,1.041857143,1.4172,0.4694,0.40558765,0.496741395,0.445589922,0.545733972,1.343333333,1.231428571,1.56,1.06,0.209496751,0.256580072,0.237511188,0.29089061,1.004,1.040142857,1.3554,0.6854,0.274507899,0.336202142,0.276877036,0.339103729,1.31,1.218571429,1.47,1.07,0.172819752,0.211660105,0.195514323,0.239455164,8.666666667,7.857142857,14,5,3.858612301,4.725815626,3.94261559,4.828698223,5.333333333,5,7,4,1.247219129,1.527525232,1.290994449,1.58113883,12,13.57142857,15,7,3.559026084,4.358898944,3.890508247,4.764880023,4.333333333,3.857142857,5,3,0.942809042,1.154700538,1.056241572,1.293626448,4,3.571428571,5,3,0.816496581,1,0.922138892,1.129384879,52.75666667,41.34285714,77,24.93,21.40796477,26.21929506,24.26058539,29.71302753,82.55792067,65.61500686,118.71,30.973762,37.44350116,45.85873602,41.09839544,50.33504904,1266.076667,984.68,2430,505.08,835.8993861,1023.763486,881.9931223,1080.216553,2655.383333,1785.8,4538,553.15,1634.203372,2001.482198,1851.160672,2267.199539,6.729333333,4.717428571,11,1.823,3.773361572,4.621405234,4.276215421,5.237272906
27,Ti_Ge_As,0.54559152,29,31.14285714,33,22,4.966554809,6.08276253,5.409112996,6.6247834,1.91,2.04,2.18,1.54,0.270678161,0.331511689,0.300277649,0.367763511,789.2666667,852.9714286,947,658.8,119.2264326,146.0219618,135.1785446,165.5592292,1548.433333,1653.828571,1798,1309.8,199.456701,244.2835716,225.5906287,276.2909656,-0.6753,-1.077928571,0.2887,-1.6025,0.772517547,0.946136903,0.871144722,1.06693003,-4.447566667,-4.689528571,-3.8948,-5.1964,0.549164361,0.672586235,0.600105873,0.73497659,2.4851,3.3531,4.1976,-0.1659,1.900985665,2.328222444,2.08977762,2.559444422,1.107766667,0.973242857,1.5455,0.8558,0.310701854,0.380530503,0.338573917,0.414666669,1.253566667,1.154985714,1.5379,1.0507,0.207072569,0.253611067,0.22934091,0.280884103,0.346066667,0.294571429,0.5192,0.2524,0.122560933,0.150105874,0.132939617,0.162817114,1.256666667,1.222857143,1.36,1.19,0.074087036,0.090737717,0.081436925,0.099739457,0.914,1.009457143,1.1721,0.5192,0.283531033,0.347253179,0.299168703,0.366405335,1.33,1.251428571,1.6,1.19,0.190962474,0.233880311,0.206494881,0.252903547,11,13.14285714,15,4,4.966554809,6.08276253,5.409112996,6.6247834,4.333333333,4.571428571,5,4,0.471404521,0.577350269,0.528120786,0.646813224,11,13.14285714,15,4,4.966554809,6.08276253,5.409112996,6.6247834,4,4,4,4,0,0,0,0,5,4,8,3,2.160246899,2.645751311,2.380476143,2.915475947,53.74333333,41.43714286,92,29.8,27.33573526,33.47930157,29.97807109,36.71548882,65.13953167,70.40191143,74.921595,47.867,12.24930242,15.00227031,13.33184348,16.32810692,1413.183333,1244.628571,1941,1087.15,376.6539887,461.305041,412.6486823,505.3893573,2517.716667,1902.942857,3560,887.15,1167.787007,1430.241148,1319.724718,1616.32608,5.185333333,5.437142857,5.727,4.506,0.507887345,0.622032421,0.566884108,0.694288404
36,Fe_Sn_As,0.55958115,36.33333333,36.85714286,50,26,10.07747764,12.34233905,10.0910818,12.35900069,1.99,2.067142857,2.18,1.83,0.144452991,0.17691806,0.163761067,0.200565527,806.0333333,852.5285714,947,708.6,102.0784121,125.0200117,112.1686649,137.3779971,1590.566667,1653.928571,1798,1411.8,158.9631893,194.6893508,171.1257623,209.5853998,-1.293533333,-1.360557143,-0.8358,-1.6025,0.330207877,0.404420404,0.336941291,0.412667118,-4.437666667,-4.656514286,-3.6934,-5.1964,0.613682444,0.751604426,0.651536969,0.797966562,2.189633333,3.151228571,4.1976,-0.5256,1.99203818,2.439738544,2.211985875,2.709118356,1.086233333,0.984585714,1.3369,0.8558,0.196928656,0.241187361,0.221614833,0.27142163,1.371066667,1.231528571,1.7071,1.0507,0.268203062,0.328480324,0.302330551,0.370277792,0.368,0.332942857,0.4694,0.2524,0.08915709,0.109194689,0.095801826,0.117332795,1.283333333,1.261428571,1.41,1.19,0.092855922,0.113724814,0.095404616,0.116846315,0.929433333,1.042257143,1.3554,0.3822,0.406455216,0.497803941,0.421823487,0.516626152,1.3,1.265714286,1.39,1.19,0.082865353,0.101488916,0.089678185,0.109832897,12.33333333,13.71428571,15,8,3.091206165,3.785938897,3.385643961,4.146550078,5.666666667,5.142857143,8,4,1.699673171,2.081665999,1.778557085,2.178278669,12.33333333,13.71428571,15,8,3.091206165,3.785938897,3.385643961,4.146550078,4.333333333,4.285714286,5,4,0.471404521,0.577350269,0.473803541,0.580288457,3.666666667,3.428571429,4,3,0.471404521,0.577350269,0.528120786,0.646813224,48.04666667,41.41142857,58,29.8,12.92012728,15.82385962,14.52432695,17.78859495,83.158865,84.70734,118.71,55.845,26.31718727,32.23184014,26.36270322,32.28758556,1134.41,1024.251429,1811,505.08,534.1859179,654.2414633,545.4259856,668.0076785,2298.716667,1776.085714,3134,887.15,1003.713303,1229.29272,1131.628696,1385.956442,6.988666667,6.501714286,7.874,5.727,0.916013949,1.121883387,1.037402611,1.270553527
130,Cr_C_As,1.8320269,21,24,33,6,11.22497216,13.74772708,11.61895004,14.23024947,2.13,2.211428571,2.55,1.66,0.365057073,0.447101778,0.374028447,0.458089422,895.4666667,944.8428571,1086.5,652.9,180.728163,221.3458907,187.3517469,229.4580912,1913.733333,1926.828571,2352.6,1590.6,321.6692435,393.9627563,321.9356884,394.2890833,-1.023966667,-1.227157143,-0.7107,-1.6025,0.409553915,0.501599056,0.457187903,0.559938539,-4.9824,-5.1174,-4.4654,-5.2854,0.367375376,0.449941107,0.391394515,0.479358425,2.811333333,3.539028571,4.1976,0.49,1.651733775,2.022952469,1.804927927,2.210576222,0.974733333,0.8762,1.4266,0.6418,0.331246749,0.405692757,0.345591126,0.42326096,1.031233333,0.983214286,1.4063,0.6367,0.314489272,0.385169123,0.31813414,0.389633157,0.609033333,0.5314,1.1355,0.2524,0.379999056,0.465401894,0.387848188,0.475015079,1.076666667,1.081428571,1.27,0.77,0.219291789,0.268576494,0.219343485,0.268639809,0.708866667,0.845057143,1.0507,0.4392,0.254805917,0.312072241,0.288918503,0.353851455,1.113333333,1.095714286,1.39,0.76,0.262847653,0.321921315,0.263437506,0.322643735,8.333333333,10.57142857,15,4,4.784233365,5.859465277,5.281851871,6.46892099,5,4.857142857,6,4,0.816496581,1,0.828899771,1.015190743,11.66666667,13.42857143,15,6,4.027681991,4.932882862,4.396195015,5.384217299,3.333333333,3.428571429,4,2,0.942809042,1.154700538,0.947607083,1.160576915,4.333333333,3.714285714,6,3,1.247219129,1.527525232,1.392399192,1.705333769,39.68666667,31.38857143,78,11.26,28.12906603,34.45092935,29.32750825,35.91871532,46.309565,53.67206857,74.921595,12.011,25.99600291,31.83847124,27.01848675,33.09075308,2346.766667,2010.7,3773.15,1087.15,1102.877249,1350.743255,1152.943638,1412.061807,2977.1,2384.7,5100.15,887.15,1720.109291,2106.695032,1819.261865,2228.131638,4.905666667,4.814,7.19,1.8,2.275809941,2.787286554,2.2776553,2.789546648
88,Sc_C_P,0.91176454,14,13.28571429,21,6,6.164414003,7.549834435,6.205659037,7.600349079,2.033333333,2.174285714,2.55,1.36,0.498285951,0.610273163,0.517838259,0.634219752,910.4666667,979.0428571,1086.5,633.1,198.4846314,243.0930343,209.9972447,257.1930485,1831.533333,1938.314286,2352.6,1235,459.3683006,562.6089702,471.6157412,577.6089603,-0.4895,-0.995485714,0.8386,-1.5964,1.006314507,1.232478531,1.126361589,1.37950558,-4.6759,-5.118985714,-3.2357,-5.5066,1.022371227,1.252143917,1.114256648,1.364680115,2.585366667,3.440685714,4.1941,-0.1844,1.967030649,2.4091107,2.144942948,2.627007875,1.042,0.895514286,1.6506,0.6418,0.437410776,0.535716604,0.461287601,0.564959624,1.076966667,0.968742857,1.623,0.6367,0.409541909,0.501584353,0.42360001,0.51880194,1.044533333,1.217242857,1.4172,0.5809,0.347424451,0.425506314,0.387984959,0.475182589,1.09,1.031428571,1.44,0.77,0.274347711,0.336005952,0.280530353,0.343578111,0.7296,0.819871429,0.9712,0.5809,0.172349122,0.211083704,0.194558862,0.238284969,1.176666667,1.071428571,1.7,0.76,0.391095328,0.478991997,0.405006929,0.496030159,4,4.428571429,5,3,0.816496581,1,0.922138892,1.129384879,4,4.428571429,5,3,0.816496581,1,0.922138892,1.129384879,10.66666667,13,15,3,5.436502143,6.658328118,5.916079783,7.245688373,3,2.857142857,4,2,0.816496581,1,0.828899771,1.015190743,5.333333333,4.142857143,9,3,2.624669291,3.214550254,2.882034429,3.529756886,47.73,32.74857143,107,11.26,42.28015216,51.78239952,44.85593014,54.93707039,29.31355667,27.55327943,44.955908,12.011,13.5008383,16.53508246,13.61510965,16.67503571,2150.1,1830.414286,3773.15,863.15,1211.541004,1483.828631,1253.008604,1534.615861,2920.766667,2217.414286,5100.15,553.15,1861.070676,2279.336766,1989.54483,2436.684827,2.202666667,1.982428571,2.985,1.8,0.553272888,0.677618132,0.595496186,0.7293309
55,Tc_Ge_As,0.93158824,36,34.14285714,43,32,4.966554809,6.08276253,5.302418906,6.494110362,2.03,2.091428571,2.18,1.9,0.115181017,0.14106736,0.130537872,0.159875589,803.6666667,859.1428571,947,702,104.2699488,127.704085,118.1093982,144.6538797,1601.833333,1676.714286,1798,1470,141.4215527,173.2053213,160.0225377,195.9867824,-1.2384,-1.319257143,-0.7121,-1.6025,0.381168965,0.466834735,0.389650687,0.47722268,-4.350233333,-4.647814286,-3.8948,-5.1964,0.598912928,0.733515537,0.66876836,0.819070619,2.703466667,3.446685714,4.1976,0.4892,1.597289716,1.956272387,1.761734653,2.157675481,1.097733333,0.968942857,1.5154,0.8558,0.296568928,0.363221273,0.323326639,0.395992643,1.274766667,1.164071429,1.6015,1.0507,0.236291477,0.289396775,0.260935045,0.319578859,0.401466667,0.318314286,0.6854,0.2524,0.200854862,0.245995962,0.217386738,0.266243293,1.323333333,1.251428571,1.56,1.19,0.167796173,0.205507502,0.182553692,0.223581698,0.9694,1.0332,1.1721,0.6854,0.206843725,0.253330792,0.216459619,0.265107808,1.286666667,1.232857143,1.47,1.19,0.12970051,0.158850034,0.140419682,0.171978285,12,13.57142857,15,7,3.559026084,4.358898944,3.890508247,4.764880023,5.333333333,5,7,4,1.247219129,1.527525232,1.290994449,1.58113883,12,13.57142857,15,7,3.559026084,4.358898944,3.890508247,4.764880023,4.333333333,4.142857143,5,4,0.471404521,0.577350269,0.508432298,0.622699849,4,3.571428571,5,3,0.816496581,1,0.922138892,1.129384879,48.74333333,39.29428571,77,29.8,20.36358897,24.94020115,22.44905914,27.49437005,81.84719833,77.56234,97.99,72.63,11.45295846,14.02695213,12.22825696,14.976495,1576.183333,1314.485714,2430,1087.15,605.866702,742.032136,659.9697753,808.2945976,2843.716667,2042.657143,4538,887.15,1501.947811,1839.502879,1702.217256,2084.781855,7.35,6.364857143,11,5.323,2.586204297,3.167440449,2.767482451,3.389459938
97,Re_C_P,1.14470325,32,21,75,6,30.62678566,37.50999867,32.54228019,39.85599077,2.213333333,2.251428571,2.55,1.9,0.265873821,0.325627599,0.268589158,0.328953194,952.7666667,997.1714286,1086.5,760,139.6764436,171.0680079,146.5649746,179.5047009,1839.866667,1941.885714,2352.6,1260,448.5709556,549.3849773,460.0258561,563.414308,-1.121133333,-1.266185714,-0.7107,-1.5964,0.364480126,0.446395165,0.392283004,0.480446598,-5.388533333,-5.4244,-5.2854,-5.5066,0.090919794,0.111353551,0.097738563,0.119704804,2.557833333,3.428885714,4.1941,-0.267,2.00580347,2.456597513,2.186773837,2.678240041,0.943833333,0.853442857,1.3561,0.6418,0.301849481,0.369688603,0.315092918,0.385908436,1.054266667,0.959014286,1.5549,0.6367,0.379427519,0.464701908,0.391201046,0.479121475,1.101433333,1.241628571,1.4172,0.7516,0.272795703,0.334105138,0.306711918,0.375643848,1.14,1.052857143,1.59,0.77,0.33950945,0.415812458,0.350514685,0.429291062,0.7865,0.844257143,0.9712,0.6367,0.138770962,0.169959024,0.15031057,0.1840921,1.113333333,1.044285714,1.51,0.76,0.307715597,0.3768731,0.315367187,0.386244345,10,7,21,4,7.788880964,9.539392014,8.346656017,10.22252415,5.333333333,5,7,4,1.247219129,1.527525232,1.290994449,1.58113883,12,13.57142857,15,7,3.559026084,4.358898944,3.890508247,4.764880023,3.666666667,3.142857143,6,2,1.699673171,2.081665999,1.778557085,2.178278669,4,3.571428571,5,3,0.816496581,1,0.922138892,1.129384879,33.73,26.74857143,65,11.26,22.80463257,27.92985678,23.84935243,29.20937208,76.397254,47.73200686,186.207,12.011,78.03218064,95.56951304,83.13072602,101.8139304,2698.433333,2065.414286,3773.15,863.15,1304.063199,1597.144715,1449.584058,1775.370641,3840.766667,2611.7,5869,553.15,2345.790569,2872.994969,2648.270807,3243.456088,8.214333333,4.558857143,21.02,1.8,9.054978606,11.09003861,9.764995839,11.95962857
67,Cr_Si_N,1.20786384,15,11.42857143,24,7,6.976149845,8.544003745,7.837204138,9.598575575,2.2,2.517142857,3.04,1.66,0.601996678,0.737292344,0.680426037,0.833348299,947.2333333,1119.3,1402.3,652.9,326.3704371,399.720519,368.9506742,451.870446,2007.9,2309.828571,2856,1577.1,599.7225859,734.5071613,671.4372958,822.3393845,-1.080633333,-1.296985714,-0.7587,-1.6769,0.42207179,0.51693026,0.47429205,0.580886755,-5.212033333,-5.8552,-4.0809,-7.0898,1.337027999,1.637518184,1.483680299,1.817129837,2.795666667,3.512742857,4.1526,0.49,1.638847337,2.007169872,1.788859653,2.190896686,0.969766667,0.7806,1.4266,0.5361,0.363913986,0.445701787,0.410143166,0.502320739,1.020733333,0.821271429,1.4063,0.5154,0.373437851,0.457366093,0.423368492,0.51851839,0.938366667,1.088428571,1.214,0.4392,0.353604415,0.433075194,0.384128439,0.470459335,1.043333333,0.927142857,1.27,0.75,0.217460086,0.266333125,0.246554488,0.301966345,0.698366667,0.683114286,1.1405,0.4392,0.314179379,0.384789583,0.314549388,0.385242749,1.07,0.921428571,1.39,0.71,0.279045994,0.34176015,0.316133099,0.387182391,5,4.857142857,6,4,0.816496581,1,0.828899771,1.015190743,5,4.857142857,6,4,0.816496581,1,0.828899771,1.015190743,11.66666667,13.42857143,15,6,4.027681991,4.932882862,4.396195015,5.384217299,3,2.571428571,4,2,0.816496581,1,0.922138892,1.129384879,4.333333333,3.714285714,6,3,1.247219129,1.527525232,1.392399192,1.705333769,40.97,26.14571429,78,7.6,28.85696565,35.34242069,32.44200847,39.73318349,31.3627,23.4563,51.9961,14.007,15.68120781,19.20547885,17.56164683,21.50853689,1310.05,829.5142857,2180,63.15,904.3715894,1107.624466,1024.110611,1254.274219,2186.453333,1475.634286,3538,77.36,1510.941211,1850.5175,1669.792521,2045.069826,3.173417,1.693286286,7.19,0.001251,2.994918819,3.668011464,3.34070736,4.091514206
5,Mo_C_P,1.23923625,21,16.28571429,42,6,15.29705854,18.734994,16.00701377,19.60450802,2.3,2.288571429,2.55,2.16,0.177200451,0.217025344,0.177568613,0.217476248,927.5333333,986.3571429,1086.5,684.3,174.6746754,213.9319128,184.3135448,225.7370687,1939.866667,1984.742857,2352.6,1560,324.4111109,397.3208443,327.5002922,401.1043032,-1.287733333,-1.337585714,-0.7107,-1.5964,0.408355746,0.500131606,0.4113875,0.503844731,-5.036766667,-5.273642857,-4.3183,-5.5066,0.515996204,0.631963704,0.567769682,0.695373006,2.602,3.447814286,4.1941,-0.1345,1.943610559,2.380427065,2.119675403,2.596061578,1.005733333,0.879971429,1.5418,0.6418,0.387059352,0.474048957,0.406977885,0.498444077,1.090166667,0.9744,1.6626,0.6367,0.427186535,0.523194518,0.442594913,0.542065849,1.093266667,1.238128571,1.4172,0.7271,0.283310481,0.346983059,0.318197738,0.389711047,1.093333333,1.032857143,1.45,0.77,0.278607649,0.34122329,0.285095759,0.349169569,0.778333333,0.840757143,0.9712,0.6367,0.141282703,0.173035266,0.154458843,0.189172676,1.123333333,1.048571429,1.54,0.76,0.320659044,0.392725519,0.329259115,0.403258412,5,4.857142857,6,4,0.816496581,1,0.828899771,1.015190743,5,4.857142857,6,4,0.816496581,1,0.828899771,1.015190743,11.66666667,13.42857143,15,6,4.027681991,4.932882862,4.396195015,5.384217299,3.333333333,3,5,2,1.247219129,1.527525232,1.290994449,1.58113883,4.333333333,3.714285714,6,3,1.247219129,1.527525232,1.392399192,1.705333769,40.73,29.74857143,86,11.26,32.49355731,39.79631767,34.29902389,42.00755361,46.31158733,34.83814971,95.95,12.011,35.94324781,44.02130842,37.73005213,46.20968785,2510.766667,1984.985714,3773.15,863.15,1218.832376,1492.758701,1327.402716,1625.729669,3521.766667,2474.985714,5100.15,553.15,2100.533867,2572.618081,2346.911351,2874.367641,4.634333333,3.024571429,10.28,1.8,3.992100227,4.889304279,4.304439291,5.271839946
22,Ni_Ge_As,0.58550307,31,32,33,28,2.160246899,2.645751311,2.380476143,2.915475947,2.033333333,2.092857143,2.18,1.91,0.111455023,0.136503968,0.126353892,0.154751282,815.3666667,864.1571429,947,737.1,93.63227126,114.675644,105.5817825,129.3107466,1696.166667,1717.142857,1798,1537.5,113.6884143,139.2393024,115.6073359,141.5894918,-1.201066667,-1.303257143,-0.7121,-1.6025,0.368736223,0.451607798,0.382634676,0.468629858,-4.494266667,-4.709542857,-3.8948,-5.1964,0.536312082,0.656845471,0.577905258,0.707786501,2.7098,3.4494,4.1976,0.5082,1.588511026,1.945520732,1.752248681,2.146057585,1.012233333,0.9323,1.2589,0.8558,0.176501073,0.216168784,0.193757494,0.237303498,1.264266667,1.159571429,1.57,1.0507,0.221794414,0.271641571,0.245262829,0.300384391,0.285566667,0.268642857,0.3377,0.2524,0.037316871,0.045703647,0.040975166,0.050184124,1.206666667,1.201428571,1.22,1.19,0.012472191,0.015275252,0.013527498,0.016567734,0.8535,0.983528571,1.1721,0.3377,0.368077637,0.450801198,0.390369794,0.478103403,1.21,1.2,1.24,1.19,0.021602469,0.026457513,0.023804761,0.029154759,13,14,15,10,2.160246899,2.645751311,2.380476143,2.915475947,6.333333333,5.428571429,10,4,2.624669291,3.214550254,2.776235399,3.400180067,13,14,15,10,2.160246899,2.645751311,2.380476143,2.915475947,4,4,4,4,0,0,0,0,3,3.142857143,4,2,0.816496581,1,0.828899771,1.015190743,39.07666667,35.15142857,48,29.8,7.43431832,9.105143235,8.4069366,10.29635248,68.74833167,71.94854,74.921595,58.6934,7.171196554,8.782886201,7.852858931,9.617748702,1342.183333,1214.2,1728,1087.15,277.489208,339.8534844,305.5814035,374.2592567,2393.05,1849.514286,3186,887.15,1065.332845,1304.760939,1195.978739,1464.768827,6.652666667,6.066,8.908,5.323,1.603267566,1.963593729,1.707233044,2.090924915
